application_id,discipline,predicted_funding_probability,ai_recommendation,confidence,project_risk,fairness_audit_share,routing,routing_reason,true_label,true_funding_probability
APP-0206,信息科学,0.37399,建议不资助,0.25202,31.74,0.08381,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.32582
APP-0207,生命科学,0.48908,建议不资助,0.02184,17.27,0.063,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.85356
APP-0208,工程技术,0.36739,建议不资助,0.26523,37.09,0.07358,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.13801
APP-0209,生命科学,0.10477,建议不资助,0.79046,43.01,0.06471,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07318
APP-0210,工程技术,0.1159,建议不资助,0.76819,35.3,0.05914,fast_track,高置信且解释风险较低，可进入快速复核,0,0.11495
APP-0211,管理科学,0.46159,建议不资助,0.07681,30.7,0.0507,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.3331
APP-0212,工程技术,0.07923,建议不资助,0.84153,85.64,0.03035,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.13513
APP-0213,生命科学,0.26955,建议不资助,0.4609,32.59,0.10285,regular_review,进入常规人工复核,1,0.31802
APP-0214,管理科学,0.65361,建议资助,0.30722,16.34,0.05576,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.66838
APP-0215,管理科学,0.60042,建议资助,0.20084,42.99,0.05977,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.48551
APP-0216,管理科学,0.183,建议不资助,0.634,97.08,0.04002,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.09506
APP-0217,生命科学,0.20872,建议不资助,0.58255,28.72,0.0723,regular_review,进入常规人工复核,0,0.06767
APP-0218,生命科学,0.66753,建议资助,0.33505,32.01,0.0629,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.89002
APP-0219,交叉学科,0.12355,建议不资助,0.7529,41.93,0.06279,fast_track,高置信且解释风险较低，可进入快速复核,0,0.18319
APP-0220,信息科学,0.08981,建议不资助,0.82038,80.88,0.10565,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.06974
APP-0221,信息科学,0.15874,建议不资助,0.68252,40.63,0.05859,fast_track,高置信且解释风险较低，可进入快速复核,0,0.06235
APP-0222,工程技术,0.24543,建议不资助,0.50914,29.53,0.08653,regular_review,进入常规人工复核,0,0.13049
APP-0223,工程技术,0.02571,建议不资助,0.94859,57.26,0.03814,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01197
APP-0224,交叉学科,0.28065,建议不资助,0.43871,55.77,0.06834,regular_review,进入常规人工复核,0,0.19156
APP-0225,信息科学,0.29036,建议不资助,0.41929,59.73,0.06114,regular_review,进入常规人工复核,0,0.48272
APP-0226,交叉学科,0.25442,建议不资助,0.49117,28.75,0.05444,regular_review,进入常规人工复核,0,0.2093
APP-0227,生命科学,0.38683,建议不资助,0.22633,38.71,0.0491,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.50344
APP-0228,工程技术,0.28015,建议不资助,0.4397,82.76,0.05349,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.08356
APP-0229,工程技术,0.04112,建议不资助,0.91776,58.18,0.06869,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02871
APP-0230,生命科学,0.73403,建议资助,0.46806,84.28,0.04874,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.90052
APP-0231,生命科学,0.23457,建议不资助,0.53086,48.92,0.07487,regular_review,进入常规人工复核,0,0.09637
APP-0232,信息科学,0.01286,建议不资助,0.97429,71.13,0.04413,regular_review,进入常规人工复核,0,0.02076
APP-0233,交叉学科,0.44918,建议不资助,0.10164,55.86,0.04696,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.32635
APP-0234,工程技术,0.07235,建议不资助,0.8553,39.53,0.06118,fast_track,高置信且解释风险较低，可进入快速复核,0,0.05081
APP-0235,交叉学科,0.08268,建议不资助,0.83463,66.26,0.05122,regular_review,进入常规人工复核,0,0.11099
APP-0236,管理科学,0.26908,建议不资助,0.46184,32.5,0.05214,regular_review,进入常规人工复核,1,0.12622
APP-0237,工程技术,0.12378,建议不资助,0.75243,80.87,0.06989,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.04874
APP-0238,管理科学,0.0262,建议不资助,0.9476,70.16,0.04947,regular_review,进入常规人工复核,0,0.00301
APP-0239,生命科学,0.44896,建议不资助,0.10207,49.22,0.04768,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.07523
APP-0240,生命科学,0.37339,建议不资助,0.25322,46.3,0.065,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.67135
APP-0241,交叉学科,0.0974,建议不资助,0.8052,52.32,0.07889,fast_track,高置信且解释风险较低，可进入快速复核,1,0.08984
APP-0242,管理科学,0.03889,建议不资助,0.92223,46.54,0.05283,fast_track,高置信且解释风险较低，可进入快速复核,0,0.22976
APP-0243,信息科学,0.3428,建议不资助,0.31439,76.38,0.06448,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.49145
APP-0244,工程技术,0.11048,建议不资助,0.77903,39.22,0.08545,fast_track,高置信且解释风险较低，可进入快速复核,0,0.0573
APP-0245,工程技术,0.34324,建议不资助,0.31352,36.52,0.04056,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.18244
APP-0246,交叉学科,0.1758,建议不资助,0.6484,44.83,0.03808,regular_review,进入常规人工复核,0,0.01779
APP-0247,工程技术,0.18661,建议不资助,0.62677,65.05,0.03576,regular_review,进入常规人工复核,0,0.12065
APP-0248,信息科学,0.0149,建议不资助,0.97021,70.29,0.03558,regular_review,进入常规人工复核,0,0.03015
APP-0249,信息科学,0.06997,建议不资助,0.86007,52.28,0.03251,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01804
APP-0250,信息科学,0.12862,建议不资助,0.74275,46.11,0.03786,fast_track,高置信且解释风险较低，可进入快速复核,0,0.21468
APP-0251,工程技术,0.32684,建议不资助,0.34633,49.12,0.05617,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.4786
APP-0252,交叉学科,0.45053,建议不资助,0.09894,36.9,0.08627,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.6587
APP-0253,信息科学,0.20621,建议不资助,0.58759,3.89,0.06115,regular_review,进入常规人工复核,1,0.07317
APP-0254,信息科学,0.24808,建议不资助,0.50383,32.96,0.09719,regular_review,进入常规人工复核,0,0.28056
APP-0255,信息科学,0.17734,建议不资助,0.64532,60.21,0.05567,regular_review,进入常规人工复核,0,0.20355
APP-0256,管理科学,0.40099,建议不资助,0.19803,44.59,0.05115,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.50808
APP-0257,管理科学,0.13706,建议不资助,0.72589,44.74,0.07092,fast_track,高置信且解释风险较低，可进入快速复核,0,0.16785
APP-0258,生命科学,0.33012,建议不资助,0.33977,77.21,0.05834,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.48275
APP-0259,生命科学,0.29188,建议不资助,0.41624,30.72,0.08761,regular_review,进入常规人工复核,0,0.47624
APP-0260,工程技术,0.1652,建议不资助,0.66961,32.68,0.06391,fast_track,高置信且解释风险较低，可进入快速复核,0,0.11331
APP-0261,生命科学,0.12503,建议不资助,0.74994,67.05,0.04851,regular_review,进入常规人工复核,0,0.26831
APP-0262,交叉学科,0.27707,建议不资助,0.44585,47.92,0.04922,regular_review,进入常规人工复核,0,0.36
APP-0263,信息科学,0.06479,建议不资助,0.87041,35.66,0.05155,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04571
APP-0264,生命科学,0.04398,建议不资助,0.91205,80.98,0.05692,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.01874
APP-0265,交叉学科,0.61713,建议资助,0.23426,32.62,0.06916,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.629
APP-0266,生命科学,0.71619,建议资助,0.43239,41.43,0.04968,regular_review,进入常规人工复核,0,0.46743
APP-0267,信息科学,0.33269,建议不资助,0.33462,58.78,0.08846,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.27332
APP-0268,生命科学,0.62565,建议资助,0.2513,49.02,0.096,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.76561
APP-0269,生命科学,0.12946,建议不资助,0.74107,22.53,0.05949,fast_track,高置信且解释风险较低，可进入快速复核,0,0.25254
APP-0270,生命科学,0.17229,建议不资助,0.65542,85.68,0.08868,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.04897
APP-0271,生命科学,0.03854,建议不资助,0.92292,34.11,0.05233,fast_track,高置信且解释风险较低，可进入快速复核,0,0.04062
APP-0272,生命科学,0.68732,建议资助,0.37465,45.09,0.05171,regular_review,进入常规人工复核,1,0.70661
APP-0273,生命科学,0.52343,建议资助,0.04686,58.74,0.03482,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.72611
APP-0274,工程技术,0.16057,建议不资助,0.67886,93.25,0.11,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.10746
APP-0275,管理科学,0.01844,建议不资助,0.96312,41.81,0.03217,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02975
APP-0276,信息科学,0.20354,建议不资助,0.59291,31.61,0.04885,regular_review,进入常规人工复核,0,0.1614
APP-0277,信息科学,0.22665,建议不资助,0.54671,59.95,0.04318,regular_review,进入常规人工复核,1,0.18642
APP-0278,工程技术,0.01361,建议不资助,0.97277,91.76,0.04672,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.01554
APP-0279,交叉学科,0.14665,建议不资助,0.70669,52.72,0.05764,fast_track,高置信且解释风险较低，可进入快速复核,0,0.0214
APP-0280,交叉学科,0.05721,建议不资助,0.88559,44.29,0.0547,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07357
APP-0281,生命科学,0.47508,建议不资助,0.04984,57.83,0.05575,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.59291
APP-0282,生命科学,0.31442,建议不资助,0.37116,8.49,0.03005,regular_review,进入常规人工复核,1,0.4202
APP-0283,信息科学,0.0597,建议不资助,0.8806,37.7,0.03919,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01726
APP-0284,信息科学,0.19649,建议不资助,0.60702,20.6,0.07331,regular_review,进入常规人工复核,0,0.28055
APP-0285,工程技术,0.56935,建议资助,0.1387,42.8,0.05345,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.56559
APP-0286,信息科学,0.3841,建议不资助,0.2318,39.74,0.0801,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.22634
APP-0287,生命科学,0.07331,建议不资助,0.85337,0.0,0.0514,fast_track,高置信且解释风险较低，可进入快速复核,0,0.05263
APP-0288,信息科学,0.23891,建议不资助,0.52218,53.58,0.05893,regular_review,进入常规人工复核,0,0.46238
APP-0289,工程技术,0.26769,建议不资助,0.46463,62.36,0.09631,regular_review,进入常规人工复核,0,0.20977
APP-0290,生命科学,0.24262,建议不资助,0.51476,52.89,0.05835,regular_review,进入常规人工复核,0,0.33643
APP-0291,交叉学科,0.2417,建议不资助,0.5166,19.43,0.06718,regular_review,进入常规人工复核,0,0.35662
APP-0292,生命科学,0.08962,建议不资助,0.82076,75.3,0.06499,regular_review,进入常规人工复核,0,0.0275
APP-0293,交叉学科,0.15482,建议不资助,0.69037,87.94,0.04617,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.08717
APP-0294,生命科学,0.16959,建议不资助,0.66082,58.0,0.05132,fast_track,高置信且解释风险较低，可进入快速复核,0,0.06198
APP-0295,交叉学科,0.51937,建议资助,0.03874,42.92,0.08475,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.65536
APP-0296,交叉学科,0.10085,建议不资助,0.79831,54.9,0.09518,fast_track,高置信且解释风险较低，可进入快速复核,0,0.08033
APP-0297,交叉学科,0.64109,建议资助,0.28217,58.67,0.0396,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.93414
APP-0298,管理科学,0.40771,建议不资助,0.18457,63.64,0.07419,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.37031
APP-0299,管理科学,0.07826,建议不资助,0.84348,58.71,0.02513,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02143
APP-0300,工程技术,0.13482,建议不资助,0.73036,59.0,0.05778,fast_track,高置信且解释风险较低，可进入快速复核,1,0.11058
APP-0301,管理科学,0.32703,建议不资助,0.34594,35.24,0.066,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.15694
APP-0302,生命科学,0.28011,建议不资助,0.43978,33.54,0.05417,regular_review,进入常规人工复核,0,0.24124
APP-0303,工程技术,0.79155,建议资助,0.58309,59.31,0.03845,regular_review,进入常规人工复核,1,0.57726
APP-0304,工程技术,0.07464,建议不资助,0.85071,59.35,0.07065,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02012
APP-0305,交叉学科,0.05114,建议不资助,0.89772,41.31,0.02319,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07174
APP-0306,工程技术,0.59486,建议资助,0.18972,42.53,0.05183,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.55536
APP-0307,信息科学,0.31282,建议不资助,0.37436,49.28,0.07878,regular_review,进入常规人工复核,0,0.4405
APP-0308,工程技术,0.14903,建议不资助,0.70194,40.26,0.06197,fast_track,高置信且解释风险较低，可进入快速复核,0,0.10229
